ID,brand,model,year,transmission,mileage,fuelType,mpg,engineSize,tax,tax(£),price
56602,ford, Mondeo,2015.0,Automatic,109882.0,Diesel,58.9,2.0,125.0,,8000
56603,ford, EcoSport,2015.0,Manual,22501.0,Petrol,52.3,1.0,125.0,,7995
56604,merc, E Class,2013.0,Automatic,56231.0,Diesel,57.7,2.1,145.0,,10880
56605,vw, Golf,2017.0,Manual,41366.0,Diesel,60.1,2.0,145.0,,16989
56606,toyota, Aygo,2016.0,Manual,12936.0,Petrol,,1.0,0.0,,8450
56607,merc, V Class,2018.0,Manual,23081.0,Diesel,46.3,2.1,145.0,,18450
56608,ford, Fiesta,2018.0,Manual,15302.0,Petrol,56.5,1.0,145.0,,11489
56609,merc, GLC Class,2019.0,Semi-Auto,8812.0,Diesel,41.5,2.1,145.0,,27991
56610,bmw, M3,2017.0,Semi-Auto,21435.0,Petrol,34.0,3.0,150.0,,37970
56611,bmw, 3 Series,2014.0,Manual,59785.0,Petrol,44.8,2.0,165.0,,9999
56612,ford, Focus,2019.0,Manual,4001.0,Petrol,60.1,1.0,145.0,,16982
56613,audi, RS4,2020.0,Semi-Auto,2502.0,Petrol,28.8,2.9,145.0,,69691
56614,vw, Golf,2019.0,Manual,5422.0,Diesel,57.7,1.6,145.0,,16693
56615,audi, A5,2016.0,Manual,32220.0,Petrol,46.3,1.8,160.0,,15682
56616,bmw, 3 Series,2019.0,Manual,4910.0,Diesel,54.3,2.0,145.0,,25980
56617,vw, Passat,2019.0,Manual,14494.0,Diesel,55.4,2.0,145.0,,14250
56618,ford, Focus,2017.0,Manual,16002.0,Petrol,41.5,2.0,200.0,,18900
56619,skoda, Citigo,2017.0,Manual,13278.0,Petrol,68.9,1.0,145.0,,6999
56620,vw, Passat,2017.0,Semi-Auto,14519.0,Diesel,60.1,2.0,150.0,,15999
56621,toyota, Yaris,2018.0,Manual,33895.0,Petrol,58.9,1.5,145.0,,9595
56622,audi, A1,2017.0,Manual,20671.0,Petrol,57.6,1.4,30.0,,12495
56623,skoda, Octavia,2019.0,Semi-Auto,3731.0,Diesel,67.3,2.0,145.0,,16995
56624,skoda, Roomster,2014.0,Manual,100476.0,Diesel,60.1,1.6,125.0,,3650
56625,ford, Focus,2017.0,Manual,27803.0,Petrol,60.1,1.0,145.0,,11750
56626,vw, Passat,2019.0,Semi-Auto,6204.0,Diesel,48.7,2.0,145.0,,28950
56627,audi, Q3,2017.0,Semi-Auto,22139.0,Petrol,40.4,2.0,145.0,,23500
56628,bmw, 1 Series,2016.0,Manual,9470.0,Diesel,70.6,1.5,20.0,,14652
56629,bmw, 2 Series,2017.0,Semi-Auto,25438.0,Petrol,39.8,3.0,200.0,,21000
56630,vw, Golf SV,2017.0,Manual,21514.0,Diesel,65.7,2.0,150.0,,13290
56631,audi, A3,2017.0,Manual,54182.0,Diesel,67.3,1.6,145.0,,16400
56632,audi, Q5,2014.0,Automatic,96761.0,Diesel,41.5,3.0,265.0,,17775
56633,audi, Q3,2016.0,Manual,11864.0,Petrol,47.9,1.4,150.0,,15999
56634,skoda, Superb,2019.0,Automatic,2941.0,Petrol,40.4,1.5,145.0,,25995
56635,ford, C-MAX,2013.0,Manual,76160.0,Petrol,42.8,1.6,160.0,,5399
56636,vw, Passat,2019.0,Semi-Auto,17.0,Petrol,33.2,2.0,150.0,,30000
56637,merc, E Class,2016.0,Semi-Auto,36795.0,Diesel,54.3,3.0,145.0,,19431
56638,hyundi, Tucson,2017.0,Manual,26677.0,Petrol,44.8,1.6,,145.0,12991
56639,skoda, Octavia,2016.0,Manual,70668.0,Diesel,74.3,1.6,0.0,,7550
56640,ford, Fiesta,2015.0,Manual,29202.0,Petrol,65.7,1.0,0.0,,8845
56641,vw, Up,2014.0,Manual,52600.0,Petrol,62.8,1.0,20.0,,4799
56642,hyundi, I10,2018.0,Manual,9465.0,Petrol,60.1,1.0,,145.0,7500
56643,ford, Focus,2019.0,Manual,4570.0,Petrol,60.1,1.0,145.0,,15000
56644,audi, A1,2019.0,Semi-Auto,7507.0,Petrol,40.9,2.0,150.0,,22000
56645,skoda, Fabia,2016.0,Manual,38372.0,Petrol,60.1,1.2,20.0,,8100
56646,skoda, Citigo,2016.0,Manual,26009.0,Petrol,62.8,1.0,20.0,,6495
56647,ford, EcoSport,2017.0,Manual,24028.0,Petrol,52.3,1.0,125.0,,10000
56648,skoda, Citigo,2017.0,Manual,14330.0,Petrol,64.2,1.0,145.0,,6995
56649,audi, TT,2016.0,Manual,19547.0,Diesel,62.8,2.0,30.0,,17500
56650,ford, Puma,2020.0,Manual,1003.0,Petrol,49.6,1.0,145.0,,23780
56651,ford, Fiesta,2019.0,Semi-Auto,7011.0,Petrol,48.7,1.0,145.0,,13000
56652,merc, GLE Class,2016.0,Semi-Auto,18178.0,Diesel,42.8,3.0,260.0,,32480
56653,vw, Golf,2015.0,Manual,89464.0,Diesel,67.3,2.0,20.0,,11794
56654,merc, C Class,2019.0,Automatic,10006.0,Petrol,44.1,1.5,145.0,,24400
56655,ford, Focus,2016.0,Manual,35078.0,Diesel,67.3,2.0,20.0,,14498
56656,ford, Fiesta,2017.0,Manual,6996.0,Petrol,65.7,1.0,145.0,,10698
56657,vw, Passat,2016.0,Semi-Auto,17465.0,Diesel,60.1,2.0,30.0,,15495
56658,merc, C Class,2018.0,Automatic,11165.0,Petrol,46.3,1.5,145.0,,22849
56659,bmw, X2,2020.0,Semi-Auto,102.0,Diesel,52.3,2.0,145.0,,24850
56660,skoda, Fabia,2019.0,Manual,7019.0,Petrol,60.1,1.0,145.0,,10950
56661,vw, Polo,2016.0,Manual,29583.0,Petrol,60.1,1.2,20.0,,10489
56662,audi, R8,2019.0,Automatic,1001.0,Petrol,32.8,5.2,145.0,,135000
56663,toyota, Verso,2018.0,Manual,21989.0,Petrol,41.5,1.6,145.0,,12498
56664,bmw, 3 Series,2019.0,Semi-Auto,3169.0,Diesel,52.3,2.0,145.0,,30990
56665,vw, Tiguan,2019.0,,5764.0,Diesel,40.4,2.0,145.0,,25750
56666,toyota, RAV4,2016.0,Manual,38339.0,Diesel,60.1,2.0,125.0,,13995
56667,bmw, 5 Series,2016.0,Manual,85639.0,Diesel,65.7,2.0,30.0,,10990
56668,audi, A3,2016.0,Manual,26503.0,Petrol,56.5,1.2,30.0,,14000
56669,audi, A3,2019.0,Semi-Auto,15081.0,Petrol,41.5,1.5,145.0,,23490
56670,merc, A Class,2017.0,Semi-Auto,11392.0,Diesel,67.3,2.1,20.0,,18898
56671,audi, Q3,2017.0,Semi-Auto,26501.0,Petrol,47.9,1.4,145.0,,20995
56672,vw, Up,2017.0,Manual,34607.0,Petrol,64.2,1.0,145.0,,7995
56673,vw, Tiguan,2017.0,Manual,16797.0,Diesel,50.4,2.0,160.0,,22991
56674,ford, Focus,2019.0,Automatic,13750.0,Petrol,50.4,1.0,150.0,,15298
56675,merc, B Class,2019.0,Semi-Auto,14817.0,Petrol,45.6,1.3,145.0,,21480
56676,audi, A1,2016.0,Semi-Auto,38209.0,Petrol,56.5,1.4,30.0,,12500
56677,toyota, Yaris,2014.0,Manual,75456.0,Diesel,74.3,1.4,0.0,,5590
56678,ford, Focus,2019.0,Manual,7103.0,Petrol,60.1,1.0,145.0,,14410
56679,bmw, 3 Series,2019.0,Automatic,2864.0,Diesel,47.9,3.0,145.0,,33580
56680,vw, Polo,2017.0,Manual,15920.0,Petrol,58.9,1.0,145.0,,9599
56681,ford, Grand C-MAX,2016.0,Manual,14625.0,Petrol,54.3,1.0,30.0,,9995
56682,ford, Mondeo,2019.0,Semi-Auto,3609.0,Diesel,47.1,2.0,145.0,,24195
56683,toyota, Aygo,2017.0,Manual,33411.0,Petrol,69.0,1.0,0.0,,6298
56684,vw, Caddy Maxi Life,2019.0,Semi-Auto,14065.0,Diesel,44.1,2.0,145.0,,19995
56685,toyota, RAV4,2015.0,Manual,81510.0,Diesel,57.6,2.0,125.0,,9998
56686,skoda, Fabia,2018.0,Manual,27457.0,Petrol,57.7,1.0,150.0,,8498
56687,ford, Fiesta,2017.0,Manual,19307.0,Petrol,65.7,1.0,145.0,,7849
56688,ford, Kuga,2017.0,Manual,21622.0,Diesel,60.1,2.0,125.0,,14995
56689,bmw, 2 Series,2019.0,Semi-Auto,9406.0,Diesel,56.5,1.5,145.0,,17990
56690,toyota, Yaris,2017.0,Manual,34802.0,Petrol,58.0,1.3,30.0,,7790
56691,vw, Golf SV,2019.0,Automatic,3146.0,Diesel,50.4,2.0,145.0,,18716
56692,audi, A3,2017.0,Manual,14168.0,Diesel,68.9,1.6,145.0,,17695
56693,skoda, Yeti,2015.0,Manual,36675.0,Petrol,46.3,1.2,160.0,,9500
56694,toyota, Yaris,2017.0,Manual,58178.0,Petrol,65.7,1.0,145.0,,7672
56695,audi, A4,2016.0,Manual,39990.0,Diesel,74.3,2.0,0.0,,14799
56696,bmw, 1 Series,2016.0,Manual,19.0,Diesel,68.9,2.0,20.0,,20990
56697,vw, Polo,2020.0,Semi-Auto,5005.0,Petrol,39.8,2.0,145.0,,21490
56698,toyota, Yaris,2017.0,Manual,36109.0,Petrol,55.0,1.3,30.0,,9975
56699,bmw, 4 Series,2020.0,Semi-Auto,1707.0,Diesel,65.7,2.0,145.0,,25993
56700,vw, Polo,2014.0,Manual,39505.0,Petrol,58.9,1.2,20.0,,8750
56701,audi, A7,2017.0,Semi-Auto,16240.0,Diesel,61.4,3.0,145.0,,23990
56702,bmw, 5 Series,2015.0,Semi-Auto,36203.0,Diesel,50.4,3.0,160.0,,18495
56703,bmw, X3,2017.0,Semi-Auto,17207.0,Diesel,54.3,2.0,150.0,,23991
56704,audi, Q8,2019.0,Semi-Auto,9805.0,Diesel,33.6,3.0,145.0,,51490
56705,audi, Q5,2017.0,Semi-Auto,49234.0,Diesel,56.5,2.0,145.0,,22950
56706,bmw, 1 Series,2016.0,Manual,22993.0,Diesel,72.4,1.5,20.0,,12609
56707,skoda, Kodiaq,2019.0,Manual,6030.0,Diesel,52.3,2.0,150.0,,28490
56708,skoda, Superb,2018.0,Semi-Auto,19457.0,Petrol,54.3,1.4,145.0,,15498
56709,audi, A5,2020.0,Semi-Auto,2001.0,Diesel,40.9,3.0,150.0,,59995
56710,skoda, Yeti Outdoor,2016.0,Manual,22347.0,Petrol,51.4,1.2,125.0,,9350
56711,hyundi, Tucson,2016.0,Manual,29709.0,Diesel,61.7,1.7,,30.0,13000
56712,merc, A Class,2017.0,Semi-Auto,14432.0,Petrol,53.3,1.6,145.0,,16495
56713,merc, C Class,2017.0,Semi-Auto,23403.0,Diesel,64.2,2.1,145.0,,17000
56714,audi, A3,2017.0,Manual,25969.0,Diesel,65.7,2.0,145.0,,13100
56715,ford, Kuga,2019.0,Manual,13282.0,Diesel,54.3,1.5,145.0,,16500
56716,ford, Fiesta,2018.0,Manual,19527.0,Petrol,62.8,1.0,145.0,,12200
56717,bmw, 4 Series,2018.0,Automatic,12426.0,Diesel,65.7,2.0,145.0,,20397
56718,bmw, 1 Series,2019.0,Semi-Auto,14721.0,Diesel,67.3,2.0,145.0,,21898
56719,vw, Golf,2019.0,Semi-Auto,6883.0,Petrol,32.8,2.0,150.0,,28800
56720,vw, Polo,2017.0,Manual,29697.0,Petrol,60.1,1.2,145.0,,8250
56721,toyota, Aygo,2018.0,Manual,8686.0,Petrol,68.9,1.0,145.0,,7990
56722,vw, Passat,2016.0,Automatic,64539.0,Diesel,60.1,2.0,30.0,,10499
56723,merc, C Class,2019.0,Automatic,4293.0,Petrol,44.1,1.5,145.0,,25099
56724,audi, A1,2017.0,Manual,16440.0,Petrol,57.6,1.4,150.0,,12444
56725,vw, Tiguan,2019.0,Manual,7354.0,Diesel,47.9,2.0,150.0,,23291
56726,ford, Focus,2017.0,Manual,9663.0,Petrol,60.1,1.0,150.0,,11800
56727,ford, EcoSport,2019.0,Manual,620.0,Petrol,51.4,1.0,145.0,,17700
56728,ford, Fiesta,2016.0,Manual,14013.0,Petrol,65.7,1.0,0.0,,9998
56729,merc, C Class,2016.0,Manual,43655.0,Diesel,65.7,2.1,30.0,,18340
56730,vw, Passat,2017.0,Manual,21459.0,Diesel,68.9,2.0,20.0,,13995
56731,ford, Kuga,2015.0,Manual,52903.0,Diesel,60.1,2.0,125.0,,9000
56732,vw, T-Roc,2019.0,Automatic,8451.0,Diesel,50.4,2.0,145.0,,20450
56733,audi, A1,2016.0,Manual,27006.0,Petrol,55.4,1.4,30.0,,12990
56734,bmw, 5 Series,2018.0,Automatic,37284.0,Petrol,50.4,2.0,145.0,,19500
56735,merc, CLS Class,2018.0,Semi-Auto,5207.0,Diesel,48.7,2.9,145.0,,33980
56736,ford, Fiesta,2018.0,Manual,11552.0,Petrol,65.7,1.0,150.0,,11200
56737,toyota, RAV4,2017.0,Manual,61005.0,Diesel,60.1,2.0,150.0,,14450
56738,vw, Tiguan,2014.0,Manual,43643.0,Diesel,48.7,2.0,165.0,,10495
56739,vw, Polo,2012.0,Manual,48400.0,Petrol,53.3,1.2,125.0,,6799
56740,ford, Focus,2017.0,Manual,33448.0,Diesel,74.3,1.5,145.0,,10479
56741,audi, A6,2017.0,Manual,22589.0,Diesel,61.4,2.0,145.0,,16200
56742,toyota, RAV4,2017.0,Automatic,25715.0,Petrol,43.5,2.0,145.0,,20182
56743,ford, Grand C-MAX,2018.0,Manual,4363.0,Petrol,54.3,1.0,145.0,,13950
56744,bmw, 4 Series,2019.0,Semi-Auto,102.0,Diesel,65.7,2.0,145.0,,25440
56745,ford, Edge,2018.0,Manual,8976.0,Diesel,47.9,2.0,150.0,,24800
56746,merc, C Class,2015.0,Automatic,48200.0,Diesel,60.1,2.1,125.0,,17149
56747,audi, Q3,2019.0,Automatic,7047.0,Petrol,30.7,2.0,145.0,,35444
56748,ford, EcoSport,2017.0,Manual,19801.0,Petrol,44.8,1.5,150.0,,8849
56749,vw, Golf,2017.0,Manual,40604.0,Diesel,64.2,2.0,30.0,,11691
56750,vw, T-Roc,2020.0,Manual,5008.0,Petrol,42.2,1.5,145.0,,21999
56751,bmw, X5,2019.0,Automatic,6.0,Hybrid,188.3,3.0,135.0,,73000
56752,vw, Polo,2011.0,Manual,78086.0,Petrol,51.4,1.2,125.0,,5000
56753,ford, Fiesta,2016.0,Manual,27787.0,Petrol,54.3,1.2,125.0,,7900
56754,merc, E Class,2019.0,Semi-Auto,9694.0,Petrol,32.5,3.0,145.0,,43999
56755,vw, Caravelle,2019.0,Automatic,5699.0,Diesel,33.6,2.0,145.0,,51994
56756,bmw, 1 Series,2016.0,Manual,31030.0,Petrol,53.3,1.5,125.0,,11100
56757,hyundi, I30,2017.0,Manual,,Petrol,56.5,1.0,,145.0,9995
56758,vw, Tiguan Allspace,2019.0,Semi-Auto,4820.0,Diesel,39.2,2.0,150.0,,26998
56759,toyota, Auris,2015.0,Automatic,38101.0,Hybrid,76.4,1.8,0.0,,13000
56760,ford, B-MAX,2017.0,Manual,16809.0,Petrol,56.5,1.0,30.0,,8890
56761,bmw, X3,2017.0,Automatic,44592.0,Diesel,54.3,2.0,145.0,,19100
56762,merc, GLC Class,2016.0,Automatic,48986.0,Diesel,56.5,2.1,125.0,,19750
56763,skoda, Yeti Outdoor,2015.0,Manual,30185.0,Petrol,51.4,1.2,125.0,,9995
56764,bmw, 5 Series,2019.0,Automatic,2225.0,Diesel,62.8,2.0,145.0,,29550
56765,merc, C Class,2014.0,Automatic,46934.0,Diesel,53.3,2.1,145.0,,11999
56766,vw, Golf,2017.0,Manual,22301.0,Diesel,67.3,2.0,145.0,,13990
56767,vw, Passat,2016.0,Manual,74789.0,Diesel,68.9,2.0,20.0,,9495
56768,skoda, Scala,2019.0,Semi-Auto,3039.0,Petrol,44.8,1.5,150.0,,19995
56769,ford, Fiesta,2018.0,Manual,3001.0,Petrol,60.1,1.0,145.0,,12900
56770,vw, T-Roc,2019.0,Semi-Auto,6833.0,Diesel,49.6,2.0,150.0,,24291
56771,ford, Focus,2017.0,Manual,200.0,Diesel,74.3,1.5,145.0,,38015
56772,bmw, 4 Series,2019.0,Semi-Auto,6106.0,Petrol,45.6,2.0,145.0,,23591
56773,audi, Q2,2020.0,Semi-Auto,4009.0,Petrol,42.2,1.5,145.0,,25888
56774,audi, Q7,2017.0,Automatic,28958.0,Diesel,39.2,4.0,145.0,,45595
56775,ford, Kuga,2017.0,Manual,43510.0,Diesel,60.1,2.0,145.0,,12690
56776,ford, Mondeo,2016.0,Automatic,9404.0,Electric,67.3,2.0,0.0,,15975
56777,merc, C Class,2016.0,Manual,65550.0,Diesel,72.4,1.6,20.0,,11999
56778,ford, Focus,2017.0,Manual,23625.0,Diesel,74.3,1.5,0.0,,11299
56779,ford, Mondeo,2015.0,Manual,84642.0,Diesel,68.9,2.0,20.0,,8299
56780,ford, Mondeo,2017.0,Manual,16099.0,Diesel,64.2,2.0,145.0,,14990
56781,hyundi, Tucson,2018.0,Manual,9052.0,Petrol,44.8,1.6,,145.0,15691
56782,ford, Focus,2018.0,Manual,17640.0,Petrol,58.9,1.0,145.0,,14495
56783,vw, Polo,2018.0,Manual,16010.0,Petrol,64.2,1.0,150.0,,12590
56784,vw, Shuttle,2019.0,Automatic,12132.0,Diesel,32.8,2.0,145.0,,26888
56785,ford, Fiesta,2013.0,Semi-Auto,29228.0,Petrol,47.9,1.6,145.0,,8699
56786,merc, A Class,2019.0,Semi-Auto,3260.0,Diesel,65.7,1.5,145.0,,22699
56787,hyundi, Tucson,2019.0,Semi-Auto,29991.0,Petrol,35.8,1.6,,150.0,20991
56788,audi, Q3,2019.0,Semi-Auto,3114.0,Petrol,31.7,2.0,150.0,,31400
56789,vw, Golf,2018.0,Manual,11428.0,Petrol,37.7,2.0,145.0,,22458
56790,vw, Golf,2019.0,Semi-Auto,83.0,Petrol,36.2,2.0,145.0,,33980
56791,toyota, Auris,2017.0,Manual,38725.0,Petrol,58.9,1.2,145.0,,10495
56792,audi, Q3,2013.0,Manual,67734.0,Diesel,54.3,2.0,145.0,,8750
56793,merc, B Class,2019.0,Semi-Auto,2163.0,Diesel,55.4,2.0,145.0,,23980
56794,ford, Focus,2018.0,Manual,27660.0,Diesel,80.7,1.5,145.0,,15498
56795,hyundi, I30,2018.0,Manual,11154.0,Petrol,56.5,1.0,,145.0,11298
56796,vw, Golf,2016.0,Semi-Auto,12944.0,Petrol,39.8,2.0,200.0,,23895
56797,ford, EcoSport,2019.0,Manual,5106.0,Petrol,51.4,1.0,145.0,,15985
56798,audi, A4,2016.0,Semi-Auto,66833.0,Diesel,64.2,3.0,30.0,,14990
56799,bmw, X3,2014.0,Automatic,70121.0,Diesel,50.4,2.0,160.0,,13750
56800,merc, V Class,2019.0,Automatic,2327.0,Diesel,45.6,2.2,145.0,,47990
56801,ford, Focus,2014.0,Manual,35209.0,Petrol,56.5,1.0,30.0,,7676
56802,ford, Fiesta,2019.0,Manual,9991.0,Petrol,58.9,1.0,145.0,,11940
56803,skoda, Citigo,2016.0,Manual,15122.0,Petrol,62.8,1.0,20.0,,6698
56804,ford, Kuga,2015.0,Manual,31324.0,Diesel,60.1,2.0,125.0,,9991
56805,ford, Fiesta,2019.0,Manual,7004.0,Petrol,55.4,1.0,145.0,,14499
56806,audi, Q3,2017.0,Automatic,8655.0,Petrol,47.9,1.4,150.0,,19499
56807,vw, Up,2017.0,Manual,14578.0,Petrol,64.2,1.0,20.0,,7350
56808,vw, Sharan,2016.0,Automatic,30003.0,Diesel,54.3,2.0,145.0,,16990
56809,audi, Q3,2017.0,Manual,39094.0,Diesel,56.5,2.0,145.0,,18450
56810,merc, GLS Class,2018.0,Automatic,7395.0,Petrol,23.0,5.5,150.0,,72950
56811,merc, C Class,2020.0,Semi-Auto,2409.0,Petrol,47.1,1.5,145.0,,33800
56812,ford, Focus,2017.0,Manual,43846.0,Petrol,61.4,1.0,20.0,,8289
56813,ford, Fiesta,2017.0,Manual,13236.0,Petrol,64.2,1.1,145.0,,8995
56814,ford, Fiesta,2017.0,Semi-Auto,5362.0,Petrol,47.9,1.6,145.0,,11370
56815,vw, Polo,2018.0,Manual,15612.0,Petrol,48.7,1.0,150.0,,12490
56816,ford, Fiesta,2017.0,Manual,15817.0,Petrol,65.7,1.0,150.0,,9000
56817,merc, C Class,2019.0,Semi-Auto,15545.0,Petrol,47.1,1.5,145.0,,24998
56818,ford, Fiesta,2015.0,Manual,32426.0,Petrol,65.7,1.0,0.0,,8200
56819,ford, Fiesta,2011.0,Manual,66001.0,Diesel,68.9,1.4,20.0,,4495
56820,vw, Polo,2017.0,Manual,17742.0,Petrol,60.1,1.2,150.0,,11490
56821,ford, S-MAX,2016.0,Automatic,18923.0,Petrol,35.8,2.0,260.0,,19544
56822,hyundi, Kona,2018.0,Manual,15496.0,Petrol,52.3,1.0,,145.0,13995
56823,vw, Golf,2019.0,Manual,11005.0,Petrol,47.1,1.5,150.0,,17299
56824,merc, E Class,2014.0,Automatic,52902.0,Diesel,55.4,2.1,145.0,,13000
56825,ford, Focus,2017.0,Manual,52136.0,Diesel,74.3,1.5,150.0,,9995
56826,vw, Polo,2016.0,Manual,26261.0,Petrol,60.1,1.2,20.0,,9300
56827,bmw, 5 Series,2016.0,Automatic,40001.0,Diesel,60.1,2.0,125.0,,15450
56828,vw, Golf,2018.0,Manual,32566.0,Petrol,55.4,1.4,150.0,,11200
56829,skoda, Fabia,2019.0,Manual,5032.0,Petrol,51.4,1.0,145.0,,15600
56830,hyundi, I10,2013.0,Manual,42192.0,Petrol,61.4,1.2,,20.0,4120
56831,bmw, X1,2016.0,Semi-Auto,25781.0,Diesel,56.5,2.0,150.0,,20999
56832,vw, Polo,2019.0,Manual,3292.0,Petrol,48.7,1.0,145.0,,12485
56833,ford, Fiesta,2017.0,Manual,23661.0,Petrol,65.7,1.0,0.0,,9770
56834,audi, Q2,2020.0,Semi-Auto,6008.0,Petrol,42.2,1.5,145.0,,26139
56835,vw, Golf,2016.0,Manual,39988.0,Diesel,67.3,2.0,20.0,,14998
56836,ford, Focus,2018.0,Manual,7501.0,Petrol,57.7,1.0,145.0,,14299
56837,audi, A3,2019.0,Semi-Auto,15210.0,Petrol,41.5,1.5,145.0,,22990
56838,toyota, Yaris,2019.0,Manual,3717.0,Petrol,47.9,1.5,145.0,,12933
56839,ford, Focus,2016.0,Manual,39418.0,Diesel,74.3,1.5,0.0,,10000
56840,ford, Fiesta,2017.0,Manual,59585.0,Petrol,62.8,1.0,145.0,,9250
56841,hyundi, I10,2017.0,Manual,19634.0,Petrol,57.7,1.2,,145.0,7998
56842,merc, B Class,2019.0,Semi-Auto,4356.0,Diesel,55.4,2.0,145.0,,22999
56843,ford, Fiesta,2018.0,Manual,12646.0,Petrol,65.7,1.0,145.0,,12495
56844,ford, Focus,2017.0,Manual,42634.0,Diesel,74.3,1.5,150.0,,10999
56845,skoda, Fabia,2019.0,Manual,2515.0,Petrol,50.4,1.0,145.0,,13695
56846,audi, Q2,2019.0,Semi-Auto,2094.0,Diesel,47.9,1.6,145.0,,24250
56847,audi, A6,2017.0,Automatic,44252.0,Diesel,67.3,2.0,145.0,,16500
56848,skoda, Citigo,2017.0,Manual,22197.0,Petrol,64.2,1.0,20.0,,6000
56849,hyundi, Tucson,2017.0,Manual,69790.0,Diesel,61.7,1.7,,30.0,11100
56850,ford, Fiesta,2017.0,Manual,23503.0,Petrol,62.8,1.0,20.0,,9739
56851,ford, Fiesta,2018.0,Manual,13368.0,Petrol,55.4,1.1,145.0,,8991
56852,skoda, Octavia,2017.0,Manual,38557.0,Petrol,55.4,0.0,150.0,,10700
56853,ford, Kuga,2019.0,Manual,8534.0,Diesel,47.9,2.0,145.0,,20847
56854,vw, Golf,2017.0,Manual,37349.0,Diesel,67.3,2.0,20.0,,15300
56855,audi, A3,2016.0,Manual,15016.0,Petrol,60.1,1.4,20.0,,15300
56856,hyundi, Tucson,2016.0,Manual,31790.0,Diesel,61.7,1.7,,30.0,10776
56857,vw, Golf SV,2016.0,Automatic,23499.0,Petrol,54.3,1.4,30.0,,12700
56858,audi, A4,2015.0,Semi-Auto,46882.0,Diesel,72.4,2.0,0.0,,13750
56859,ford, Focus,2013.0,Manual,55870.0,Petrol,39.2,2.0,235.0,,10899
56860,skoda, Octavia,2018.0,Semi-Auto,14749.0,Petrol,57.7,1.4,145.0,,14795
56861,bmw, X1,2016.0,Manual,34399.0,Diesel,58.9,2.0,125.0,,16670
56862,bmw, 1 Series,2016.0,Manual,14643.0,Petrol,53.3,1.5,125.0,,12700
56863,skoda, Octavia,2017.0,Semi-Auto,19560.0,Diesel,60.1,2.0,125.0,,15620
56864,ford, Kuga,2017.0,Manual,33814.0,Diesel,54.3,2.0,150.0,,15000
56865,merc, C Class,2019.0,Semi-Auto,13156.0,Diesel,61.4,2.0,145.0,,26299
56866,merc, GLC Class,2018.0,Semi-Auto,6988.0,Petrol,26.4,4.0,145.0,,59124
56867,ford, Fiesta,2018.0,Manual,,Petrol,65.7,1.0,145.0,,11600
56868,ford, Kuga,2016.0,Semi-Auto,33403.0,Diesel,52.3,2.0,145.0,,13480
56869,hyundi, I30,2019.0,Manual,16674.0,Diesel,60.1,1.6,,145.0,14699
56870,ford, Fiesta,2018.0,Manual,14345.0,Petrol,62.8,1.0,150.0,,11200
56871,merc, CL Class,2017.0,Manual,32943.0,Diesel,67.3,2.1,145.0,,16985
56872,vw, Up,2018.0,Manual,2057.0,,64.2,1.0,145.0,,7892
56873,audi, A4,2016.0,Manual,33009.0,Diesel,72.4,2.0,20.0,,13375
56874,ford, Fiesta,2017.0,Manual,20163.0,Petrol,54.3,1.2,145.0,,7997
56875,audi, Q3,2016.0,Semi-Auto,63350.0,Diesel,50.4,2.0,160.0,,16342
56876,ford, Fiesta,2017.0,Manual,14266.0,Petrol,65.7,1.0,0.0,,8995
56877,ford, Fiesta,2015.0,Manual,42801.0,Petrol,62.8,1.0,20.0,,7995
56878,ford, Focus,2013.0,Manual,52641.0,Petrol,58.9,1.0,20.0,,6190
56879,toyota, Avensis,2017.0,Manual,16362.0,Diesel,67.3,1.6,20.0,,11995
56880,bmw, 1 Series,2016.0,Manual,19.0,Diesel,72.4,1.5,20.0,,18990
56881,hyundi, Tucson,2019.0,Semi-Auto,15008.0,Petrol,36.2,1.6,,150.0,18495
56882,bmw, X3,2015.0,Semi-Auto,41321.0,Diesel,54.3,2.0,145.0,,19370
56883,ford, Fiesta,2017.0,Manual,55539.0,Diesel,78.5,1.5,145.0,,8600
56884,skoda, Fabia,2019.0,Manual,2257.0,Petrol,52.3,1.0,145.0,,14450
56885,ford, Fiesta,2014.0,Manual,37005.0,Petrol,47.9,1.6,145.0,,7990
56886,toyota, Yaris,2017.0,Automatic,17007.0,Hybrid,86.0,1.5,0.0,,12795
56887,toyota, Avensis,2016.0,Manual,48002.0,Diesel,67.3,1.6,20.0,,9590
56888,toyota, Aygo,2017.0,Manual,24132.0,Petrol,68.9,1.0,145.0,,7775
56889,ford, Fiesta,2017.0,Manual,20594.0,Petrol,54.3,1.2,125.0,,8999
56890,ford, Focus,2016.0,Manual,17598.0,Petrol,41.5,2.0,200.0,,16998
56891,merc, C Class,2015.0,Semi-Auto,11475.0,Diesel,64.2,1.6,30.0,,18191
56892,merc, GLA Class,2014.0,Semi-Auto,33495.0,Diesel,55.4,2.1,145.0,,15999
56893,toyota, Yaris,2016.0,Automatic,23154.0,Hybrid,78.0,1.5,0.0,,12500
56894,ford, KA,2012.0,Manual,57508.0,Petrol,57.7,1.2,30.0,,4500
56895,toyota, Auris,2016.0,Manual,27609.0,Petrol,58.9,1.2,30.0,,9985
56896,skoda, Superb,2017.0,Automatic,70583.0,Diesel,62.8,2.0,30.0,,12000
56897,ford, Fiesta,2016.0,Manual,33845.0,Petrol,62.8,1.0,20.0,,8995
